DATE,YEAR,STATUS,ROWS_ADDED,URL,MESSAGE
2017-02-13,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/FEB/cm13FEB2017bhav.csv.zip,
2017-02-17,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/FEB/cm17FEB2017bhav.csv.zip,
2017-02-23,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/FEB/cm23FEB2017bhav.csv.zip,
2017-02-24,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-03-13,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-03-17,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/MAR/cm17MAR2017bhav.csv.zip,
2017-03-29,2017,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2017/MAR/cm29MAR2017bhav.csv.zip,
2017-04-04,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-04-14,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-04-18,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/APR/cm18APR2017bhav.csv.zip,
2017-05-01,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-05-02,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/MAY/cm02MAY2017bhav.csv.zip,
2017-05-17,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/MAY/cm17MAY2017bhav.csv.zip,
2017-05-23,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/MAY/cm23MAY2017bhav.csv.zip,
2017-06-14,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUN/cm14JUN2017bhav.csv.zip,
2017-06-26,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-06-28,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUN/cm28JUN2017bhav.csv.zip,
2017-07-10,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUL/cm10JUL2017bhav.csv.zip,
2017-07-12,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUL/cm12JUL2017bhav.csv.zip,
2017-07-18,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUL/cm18JUL2017bhav.csv.zip,
2017-07-20,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/JUL/cm20JUL2017bhav.csv.zip,
2017-08-04,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/AUG/cm04AUG2017bhav.csv.zip,
2017-08-09,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/AUG/cm09AUG2017bhav.csv.zip,
2017-08-15,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-08-25,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-09-05,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/SEP/cm05SEP2017bhav.csv.zip,
2017-09-08,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/SEP/cm08SEP2017bhav.csv.zip,
2017-09-15,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/SEP/cm15SEP2017bhav.csv.zip,
2017-09-19,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/SEP/cm19SEP2017bhav.csv.zip,
2017-10-02,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-10-06,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/OCT/cm06OCT2017bhav.csv.zip,
2017-10-09,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/OCT/cm09OCT2017bhav.csv.zip,
2017-10-16,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/OCT/cm16OCT2017bhav.csv.zip,
2017-10-18,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/OCT/cm18OCT2017bhav.csv.zip,
2017-10-20,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2017-11-01,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/NOV/cm01NOV2017bhav.csv.zip,
2017-11-06,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/NOV/cm06NOV2017bhav.csv.zip,
2017-11-08,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/NOV/cm08NOV2017bhav.csv.zip,
2017-11-28,2017,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2017/NOV/cm28NOV2017bhav.csv.zip,
2017-11-30,2017,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2017/NOV/cm30NOV2017bhav.csv.zip,
2017-12-05,2017,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2017/DEC/cm05DEC2017bhav.csv.zip,
2017-12-18,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/DEC/cm18DEC2017bhav.csv.zip,
2017-12-19,2017,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2017/DEC/cm19DEC2017bhav.csv.zip,
2017-12-25,2017,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-01-01,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JAN/cm01JAN2018bhav.csv.zip,
2018-01-05,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JAN/cm05JAN2018bhav.csv.zip,
2018-01-18,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JAN/cm18JAN2018bhav.csv.zip,
2018-01-26,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-01-31,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JAN/cm31JAN2018bhav.csv.zip,
2018-02-05,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/FEB/cm05FEB2018bhav.csv.zip,
2018-02-13,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-02-14,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/FEB/cm14FEB2018bhav.csv.zip,
2018-02-16,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/FEB/cm16FEB2018bhav.csv.zip,
2018-02-27,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/FEB/cm27FEB2018bhav.csv.zip,
2018-03-02,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-03-09,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/MAR/cm09MAR2018bhav.csv.zip,
2018-03-27,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/MAR/cm27MAR2018bhav.csv.zip,
2018-03-28,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/MAR/cm28MAR2018bhav.csv.zip,
2018-03-29,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-03-30,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-04-02,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/APR/cm02APR2018bhav.csv.zip,
2018-04-09,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/APR/cm09APR2018bhav.csv.zip,
2018-04-13,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/APR/cm13APR2018bhav.csv.zip,
2018-04-17,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/APR/cm17APR2018bhav.csv.zip,
2018-05-01,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-05-22,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/MAY/cm22MAY2018bhav.csv.zip,
2018-05-25,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/MAY/cm25MAY2018bhav.csv.zip,
2018-06-14,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JUN/cm14JUN2018bhav.csv.zip,
2018-06-20,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JUN/cm20JUN2018bhav.csv.zip,
2018-06-29,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/JUN/cm29JUN2018bhav.csv.zip,
2018-07-12,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/JUL/cm12JUL2018bhav.csv.zip,
2018-07-31,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/JUL/cm31JUL2018bhav.csv.zip,
2018-08-15,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-08-17,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/AUG/cm17AUG2018bhav.csv.zip,
2018-08-20,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/AUG/cm20AUG2018bhav.csv.zip,
2018-08-22,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-08-29,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/AUG/cm29AUG2018bhav.csv.zip,
2018-09-03,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/SEP/cm03SEP2018bhav.csv.zip,
2018-09-06,2018,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2018/SEP/cm06SEP2018bhav.csv.zip,
2018-09-13,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-09-20,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-10-02,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-10-18,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-10-31,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/OCT/cm31OCT2018bhav.csv.zip,
2018-11-06,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/NOV/cm06NOV2018bhav.csv.zip,
2018-11-08,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-11-13,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/NOV/cm13NOV2018bhav.csv.zip,
2018-11-23,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-11-26,2018,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2018/NOV/cm26NOV2018bhav.csv.zip,
2018-12-10,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/DEC/cm10DEC2018bhav.csv.zip,
2018-12-11,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/DEC/cm11DEC2018bhav.csv.zip,
2018-12-25,2018,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2018-12-31,2018,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2018/DEC/cm31DEC2018bhav.csv.zip,
2019-01-14,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JAN/cm14JAN2019bhav.csv.zip,
2019-01-16,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JAN/cm16JAN2019bhav.csv.zip,
2019-01-21,2019,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2019/JAN/cm21JAN2019bhav.csv.zip,
2019-01-23,2019,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2019/JAN/cm23JAN2019bhav.csv.zip,
2019-01-31,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JAN/cm31JAN2019bhav.csv.zip,
2019-02-04,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/FEB/cm04FEB2019bhav.csv.zip,
2019-02-18,2019,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2019/FEB/cm18FEB2019bhav.csv.zip,
2019-02-27,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/FEB/cm27FEB2019bhav.csv.zip,
2019-03-04,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-03-21,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-03-22,2019,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2019/MAR/cm22MAR2019bhav.csv.zip,
2019-04-01,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/APR/cm01APR2019bhav.csv.zip,
2019-04-16,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/APR/cm16APR2019bhav.csv.zip,
2019-04-17,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-04-18,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/APR/cm18APR2019bhav.csv.zip,
2019-04-19,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-04-29,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-05-01,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-05-03,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/MAY/cm03MAY2019bhav.csv.zip,
2019-05-27,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/MAY/cm27MAY2019bhav.csv.zip,
2019-06-05,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-06-24,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JUN/cm24JUN2019bhav.csv.zip,
2019-06-26,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JUN/cm26JUN2019bhav.csv.zip,
2019-07-05,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JUL/cm05JUL2019bhav.csv.zip,
2019-07-09,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JUL/cm09JUL2019bhav.csv.zip,
2019-07-15,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/JUL/cm15JUL2019bhav.csv.zip,
2019-08-01,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/AUG/cm01AUG2019bhav.csv.zip,
2019-08-02,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/AUG/cm02AUG2019bhav.csv.zip,
2019-08-12,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-08-15,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-08-19,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/AUG/cm19AUG2019bhav.csv.zip,
2019-09-02,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-09-10,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-09-25,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/SEP/cm25SEP2019bhav.csv.zip,
2019-09-27,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/SEP/cm27SEP2019bhav.csv.zip,
2019-10-02,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-10-08,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-10-09,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/OCT/cm09OCT2019bhav.csv.zip,
2019-10-21,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-10-28,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-10-30,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/OCT/cm30OCT2019bhav.csv.zip,
2019-11-12,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-11-14,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm14NOV2019bhav.csv.zip,
2019-11-19,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm19NOV2019bhav.csv.zip,
2019-11-22,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm22NOV2019bhav.csv.zip,
2019-11-26,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm26NOV2019bhav.csv.zip,
2019-11-28,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm28NOV2019bhav.csv.zip,
2019-11-29,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/NOV/cm29NOV2019bhav.csv.zip,
2019-12-06,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/DEC/cm06DEC2019bhav.csv.zip,
2019-12-12,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/DEC/cm12DEC2019bhav.csv.zip,
2019-12-17,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/DEC/cm17DEC2019bhav.csv.zip,
2019-12-25,2019,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2019-12-31,2019,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2019/DEC/cm31DEC2019bhav.csv.zip,
2020-01-01,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JAN/cm01JAN2020bhav.csv.zip,
2020-01-06,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JAN/cm06JAN2020bhav.csv.zip,
2020-01-09,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JAN/cm09JAN2020bhav.csv.zip,
2020-02-04,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/FEB/cm04FEB2020bhav.csv.zip,
2020-02-05,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/FEB/cm05FEB2020bhav.csv.zip,
2020-02-21,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-02-25,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/FEB/cm25FEB2020bhav.csv.zip,
